# aligned companion of POSNoise_PatternList_De_v3.0.txt; evidence: UD_German-GSD (15589 sentences) + target corpus (2000004 tokens tagged)
# entry	upos	class	evidence_count	source
hervor	ADV	ADV	20	ud
herzlichen dank	ADJ	MWE	1	ud
herüber	ADV	ADV	38	corpus
heute	ADV	ADV	242	ud
hey	X	OTH	2	corpus
hi	X	OTH	17	corpus
hie und da	-	MWE	0	ud
hier	ADV	ADV	256	ud
hier und da	ADV	MWE	256	ud
hieran	ADV	ADV	5	corpus
hierauf	ADV	ADV	1	ud
hieraus	ADV	ADV	1	ud
hieraus folgt	ADV	MWE	1	ud
hierbei	ADV	ADV	19	ud
hierdurch	ADV	ADV	1	ud
hierfür	ADV	ADV	14	ud
hiergegen	-	UNK	0	-
hierher	ADV	ADV	6	ud
hierhin	ADV	ADV	5	corpus
hierin	ADV	ADV	1	ud
hiermit	ADV	ADV	1	ud
hiernach	ADV	ADV	1	corpus
hierunter	-	UNK	0	-
hiervon	ADV	ADV	2	ud
hierzu	ADV	ADV	13	ud
hierüber	ADV	ADV	2	ud
hin	ADV	ADV	57	ud
hin und wieder	ADV	MWE	57	ud
hinab	ADV	ADV	1	ud
hinauf	ADV	ADV	3	ud
hinaus	ADV	ADV	29	ud
hinein	ADV	ADV	1	ud
hingegen	ADV	ADV	15	ud
hinlänglich	ADV	ADV	12	corpus
hinsichtlich	ADP	ADP	5	ud
hinten	ADV	ADV	14	ud
hinter	ADP	ADP	42	ud
hintereinander	ADV	ADV	3	ud
hinterher	ADV	ADV	2	ud
hinterm	ADP	ADP	29	corpus
hintern	NOUN	OTH	12	corpus
hinters	ADP	ADP	1	corpus
hinunter	ADV	ADV	103	corpus
hinweg	ADP	ADP	2	ud
hinwiederum	PROPN	OTH	2	corpus
hinüber	ADV	ADV	91	corpus
hm	X	OTH	175	corpus
hmm	-	UNK	0	-
hochachtungsvoll	-	UNK	0	-
hoppla	ADV	ADV	4	corpus
huch	X	OTH	5	corpus
hundert	NUM	NUM	14	ud
hundertausend	-	UNK	0	-
hunderte	NUM	NUM	1	ud
hundertprozentig	ADJ	ADV	1	ud
hundertste	-	UNK	0	-
hundertstel	-	UNK	0	-
hunderttausend	NUM	NUM	17	corpus
hurra	NOUN	OTH	22	corpus
hä	X	OTH	87	corpus
häh	-	UNK	0	-
hälfte	NOUN	OTH	37	ud
hätte	AUX	AUX	41	ud
hätten	AUX	AUX	34	ud
hättest	AUX	AUX	83	corpus
hättet	VERB	LVERB	39	corpus
häufig	ADJ	ADV	53	ud
höchst	PROPN	OTH	3	ud
höchstens	ADV	ADV	2	ud
höchstpersönlich	-	UNK	0	-
höchstwahrscheinlich	-	UNK	0	-
höllisch	ADJ	ADV	1	ud
ich	PRON	PRON	830	ud
icke	-	UNK	0	-
igitt	-	UNK	0	-
ihm	PRON	PRON	185	ud
ihn	PRON	PRON	140	ud
ihnen	PRON	PRON	63	ud
ihr	DET	DET	761	ud
ihre	DET	DET	227	ud
ihrem	DET	DET	78	ud
ihren	DET	DET	129	ud
ihrer	DET	DET	125	ud
ihres	DET	DET	28	ud
ihrige	NOUN	OTH	45	corpus
ihrs	ADV	ADV	27	corpus
im	ADP	ADP	6225	corpus
im allgemeinen	-	MWE	0	ud
im endeffekt	-	MWE	0	ud
im ergebnis	-	MWE	0	ud
im falle dass	-	MWE	0	ud
im folgenden	-	MWE	0	ud
im gegensatz	-	MWE	0	ud
im gegensatz dazu	-	MWE	0	ud
im gegensatz zu	-	MWE	0	ud
im gegenteil	-	MWE	0	ud
im grossen und ganzen	-	MWE	0	ud
im großen und ganzen	-	MWE	0	ud
im grunde genommen	-	MWE	0	ud
im laufe von	-	MWE	0	ud
im notfall	-	MWE	0	ud
im prinzip	-	MWE	0	ud
im vergleich mit	-	MWE	0	ud
im vergleich zu	-	MWE	0	ud
im verlauf von	-	MWE	0	ud
im weiteren	-	MWE	0	ud
im wesentlichen	-	MWE	0	ud
im zweifel	-	MWE	0	ud
im zweifelsfall	-	MWE	0	ud
im übrigen	-	MWE	0	ud
immer	ADV	ADV	189	ud
immer mal wieder	ADV	MWE	189	ud
immer wieder	ADV	MWE	189	ud
immer wieder aufs neue	ADV	MWE	189	ud
immerhin	ADV	ADV	10	ud
immerzu	ADV	ADV	20	corpus
in	ADP	ADP	7702	ud
in allen belangen	ADP	MWE	7702	ud
in der art	ADP	MWE	7702	ud
in der konsequenz	ADP	MWE	7702	ud
in der regel	ADP	MWE	7702	ud
in der tat	ADP	MWE	7702	ud
in diesem zusammenhang	ADP	MWE	7702	ud
in etwa	ADP	MWE	7702	ud
in gewissem masse	ADP	MWE	7702	ud
in gewissem maße	ADP	MWE	7702	ud
in jedem fall	ADP	MWE	7702	ud
in jeder hinsicht	ADP	MWE	7702	ud
in keiner weise	ADP	MWE	7702	ud
in keinster weise	ADP	MWE	7702	ud
in vollem umfang	ADP	MWE	7702	ud
indem	SCONJ	SCONJ	21	ud
indes	ADV	ADV	3	ud
indessen	ADV	ADV	3	ud
ineinander	ADV	ADV	8	ud
infolge	ADP	ADP	10	ud
infolgedessen	ADV	ADV	1	ud
inmitten	ADP	ADP	6	ud
inne	ADV	ADV	6	ud
innen	ADV	ADV	9	ud
inner	ADJ	OTH	14	ud
innerhalb	ADP	ADP	54	ud
ins	ADP	ADP	1032	corpus
insbesondere	ADV	ADV	74	ud
insofern	ADV	ADV	6	ud
interessanterweise	ADV	ADV	1	ud
inwiefern	-	UNK	0	-
inwieweit	ADV	ADV	3	ud
inzwischen	ADV	ADV	30	ud
irgend	ADV	ADV	1	ud
irgendein	DET	DET	6	ud
irgendeine	DET	DET	1	ud
irgendeinem	DET	DET	2	ud
irgendeinen	DET	DET	6	corpus
irgendeiner	DET	DET	1	ud
irgendetwas	PRON	PRON	1	ud
irgendjemand	-	UNK	0	-
irgendjemand anderes	-	MWE	0	ud
irgendjemanden	-	UNK	0	-
irgendsowas	-	UNK	0	-
irgendwann	ADV	ADV	3	ud
irgendwas	PRON	PRON	1	ud
irgendwelche	DET	DET	3	ud
irgendwer	PRON	PRON	1	ud
irgendwie	ADV	ADV	4	ud
irgendwo	ADV	ADV	3	ud
irre	ADJ	OTH	1	ud
isses	-	UNK	0	-
ist	AUX	AUX	2120	ud
ja	ADV	ADV	27	ud
ja wohl	ADV	MWE	27	ud
jaja	PROPN	OTH	13	corpus
jau	-	UNK	0	-
jawohl	ADV	ADV	88	corpus
je	ADV	ADV	43	ud
je desto	ADV	MWE	43	ud
je nachdem	ADV	MWE	43	ud
je nachdem ob	ADV	MWE	43	ud
je umso	ADV	MWE	43	ud
jede	DET	DET	36	ud
jede menge	DET	MWE	36	ud
jedem	DET	DET	29	ud
jeden	DET	DET	32	ud
jedenfalls	ADV	ADV	7	ud
jeder	DET	DET	149	ud
jederlei	-	UNK	0	-
jedermann	PRON	PRON	43	corpus
jedermanns	DET	DET	4	corpus
jederzeit	ADV	ADV	8	ud
jedes	DET	DET	20	ud
jedes mal	DET	MWE	20	ud
jedoch	ADV	ADV	252	ud
jedwede	NOUN	OTH	10	corpus
jedwedem	DET	DET	6	corpus
jedweden	DET	DET	3	corpus
jedweder	DET	DET	11	corpus
jedwedes	PROPN	OTH	8	corpus
jegliche	DET	DET	3	ud
jeglichen	DET	DET	1	ud
jeglicher	DET	DET	4	ud
jemals	ADV	ADV	2	ud
jemand	PRON	PRON	10	ud
jemand anders	PRON	MWE	10	ud
jemandem	PRON	PRON	5	corpus
jemanden	PRON	PRON	1	ud
jene	DET	DET	8	ud
jenem	DET	DET	3	ud
jenen	DET	DET	6	ud
jener	DET	DET	33	ud
jenes	DET	DET	4	ud
jenseits	ADP	ADP	5	ud
jesus	PROPN	OTH	5	ud
jetzt	ADV	ADV	57	ud
jeweils	ADV	ADV	52	ud
jo	PROPN	OTH	2	ud
joa	-	UNK	0	-
juhu	-	UNK	0	-
just	PROPN	OTH	2	ud
jüngst	ADV	ADV	67	corpus
kann	AUX	AUX	341	ud
kann sein	AUX	MWE	341	ud
kannst	AUX	AUX	1	ud
kaum	ADV	ADV	41	ud
kaum dass	ADV	MWE	41	ud
kein	DET	DET	295	ud
kein bisschen	DET	MWE	295	ud
kein stück	DET	MWE	295	ud
keine	DET	DET	157	ud
keine frage	DET	MWE	157	ud
keine ursache	DET	MWE	157	ud
keine zweifel	DET	MWE	157	ud
keinem	DET	DET	12	ud
keinen	DET	DET	46	ud
keinen deut	DET	MWE	46	ud
keiner	DET	DET	10	ud
keinerlei	DET	DET	5	ud
keines	DET	DET	2	ud
keinesfalls	ADV	ADV	5	corpus
keinesfalls nicht	-	MWE	0	ud
keineswegs	ADV	ADV	3	ud
keinmal	ADV	ADV	4	corpus
keins	PRON	PRON	27	corpus
klar	ADJ	OTH	24	ud
klarer fall	ADJ	MWE	2	ud
klugerweise	ADV	ADV	2	corpus
komischerweise	-	UNK	0	-
kommende	ADJ	OTH	2	ud
kommenden	ADJ	OTH	10	ud
komplett	ADJ	ADV	15	ud
konnte	AUX	AUX	180	ud
konnten	AUX	AUX	52	ud
konntest	AUX	AUX	24	corpus
konntet	VERB	LVERB	11	corpus
konsequenterweise	-	UNK	0	-
kraft	NOUN	OTH	26	ud
krass	ADJ	OTH	1	ud
kurz	ADJ	OTH	129	ud
kurz gesagt	ADJ	MWE	129	ud
kurz nach	ADJ	MWE	129	ud
kurz vor	ADJ	MWE	129	ud
kurzerhand	ADV	ADV	5	ud
kurzum	PROPN	OTH	8	corpus
kurzzeitig	ADJ	ADV	8	ud
können	AUX	AUX	832	ud
könnt	AUX	AUX	1	ud
könnte	AUX	AUX	25	ud
könnten	AUX	AUX	12	ud
könntest	AUX	AUX	42	corpus
könntet	AUX	AUX	25	corpus
künftig	ADJ	OTH	20	ud
lange	ADJ	OTH	67	ud
laut	ADP	ADP	34	ud
lauter	ADJ	OTH	1	ud
lediglich	ADV	ADV	37	ud
leicht	ADJ	ADV	49	ud
leider	ADV	ADV	65	ud
letzte	ADJ	OTH	40	ud
letztem	ADJ	OTH	8	corpus
letzten	ADJ	OTH	67	ud
letzten endes	ADJ	MWE	67	ud
letztendlich	ADJ	ADV	8	ud
letztenendes	ADV	ADV	1	ud
letztens	ADV	ADV	2	corpus
letzter	ADJ	OTH	18	ud
letztere	ADJ	OTH	7	ud
letzterem	ADJ	OTH	3	ud
letzteren	NOUN	OTH	2	ud
letzterer	ADJ	OTH	2	ud
letzteres	ADJ	OTH	3	ud
letztes	ADJ	OTH	3	ud
letztlich	ADV	ADV	13	ud
lg	PROPN	OTH	2	ud
liebe grüsse	NOUN	MWE	15	ud
liebe grüße	NOUN	MWE	15	ud
lieber	ADV	ADV	8	ud
links	ADV	ADV	10	ud
logischerweise	-	UNK	0	-
los	ADJ	OTH	19	ud
längs	ADP	ADP	3	ud
längst	ADV	ADV	1	ud
mag	AUX	AUX	11	ud
mag sein	AUX	MWE	11	ud
magst	ADV	ADV	83	corpus
mal	NOUN	OTH	135	ud
mal mal	NOUN	MWE	135	ud
man	PRON	PRON	418	ud
man weiß nicht	PRON	MWE	418	ud
manch	DET	DET	117	corpus
manche	DET	DET	14	ud
manchem	DET	DET	47	corpus
manchen	DET	DET	7	ud
mancher	DET	DET	22	ud
mancherlei	DET	DET	1	ud
mancherorts	-	UNK	0	-
manches	DET	DET	128	corpus
manchmal	ADV	ADV	19	ud
mangels	NOUN	OTH	2	ud
mann	NOUN	OTH	97	ud
massenhaft	ADJ	OTH	2	ud
masslos	ADJ	OTH	1	ud
maßlos	ADJ	OTH	1	ud
mega	ADJ	OTH	2	ud
mehr	ADV	ADV	436	ud
mehr noch	ADV	MWE	436	ud
mehr oder weniger	ADV	MWE	436	ud
mehr schlecht als recht	ADV	MWE	436	ud
mehrer	NOUN	OTH	11	corpus
mehrere	DET	DET	95	ud
mehreren	DET	DET	37	ud
mehrerer	DET	DET	8	ud
mehrerlei	-	UNK	0	-
mehrfach	ADJ	ADV	17	ud
mehrheitlich	ADJ	ADV	3	ud
mehrmals	ADV	ADV	12	ud
mehrzahl	NOUN	OTH	3	ud
mei	X	OTH	98	corpus
meim	NOUN	OTH	17	corpus
mein	DET	DET	195	ud
meine	DET	DET	70	ud
meinem	DET	DET	23	ud
meinen	VERB	LVERB	47	ud
meiner	DET	DET	33	ud
meines	DET	DET	5	ud
meines erachtens	DET	MWE	5	ud
meinetwegen	ADV	ADV	53	corpus
meinige	NOUN	OTH	60	corpus
meins	ADV	ADV	21	corpus
meist	ADV	ADV	124	ud
meiste	DET	DET	3	ud
meisten	DET	DET	55	ud
meistens	ADV	ADV	11	ud
meistenteils	ADV	ADV	1	ud
mensch	NOUN	OTH	115	ud
mer	PROPN	OTH	1	ud
merkwürdigerweise	ADV	ADV	2	corpus
mfg	-	UNK	0	-
mich	PRON	PRON	102	ud
mich selbst	PRON	MWE	102	ud
mindestens	ADV	ADV	30	ud
mir	PRON	PRON	110	ud
mit	ADP	ADP	2340	ud
mit anderen worten	ADP	MWE	2340	ud
mit ausnahme	ADP	MWE	2340	ud
mit ausnahme von	ADP	MWE	2340	ud
mit beginn	ADP	MWE	2340	ud
mit freundlichen grüssen	ADP	MWE	2340	ud
mit freundlichen grüßen	ADP	MWE	2340	ud
mit hilfe	ADP	MWE	2340	ud
mit sicherheit	ADP	MWE	2340	ud
miteinander	ADV	ADV	8	ud
mithilfe	NOUN	OTH	1	ud
mithin	ADV	ADV	1	ud
mitnichten	ADV	ADV	1	ud
mitsamt	ADP	ADP	2	ud
mittags	ADV	ADV	2	ud
mittels	ADP	ADP	22	ud
mitten	ADV	ADV	16	ud
mitunter	ADV	ADV	3	ud
mochte	VERB	LVERB	63	corpus
mochten	AUX	AUX	1	ud
mochtest	ADV	ADV	4	corpus
mochtet	-	UNK	0	-
moin	-	UNK	0	-
momentan	ADJ	ADV	4	ud
morgen	NOUN	OTH	12	ud
morgens	ADV	ADV	2	ud
muss	AUX	AUX	79	ud
musst	AUX	AUX	4	corpus
musste	AUX	AUX	60	ud
mussten	AUX	AUX	33	ud
musstest	-	UNK	0	-
musstet	-	UNK	0	-
mutmasslich	ADJ	OTH	1	ud
mutmaßlich	ADJ	OTH	1	ud
muß	AUX	AUX	37	ud
mußt	AUX	AUX	310	corpus
mußte	AUX	AUX	3	ud
mässig	ADJ	OTH	3	ud
mäßig	ADJ	OTH	3	ud
möcht	AUX	AUX	228	corpus
möchte	AUX	AUX	29	ud
möchten	AUX	AUX	2	ud
möchtest	VERB	LVERB	32	corpus
möchtet	AUX	AUX	10	corpus
mögen	AUX	AUX	45	ud
möglich	ADJ	OTH	72	ud
möglicherweise	ADV	ADV	14	ud
möglichst	ADV	ADV	10	ud
mögt	VERB	LVERB	43	corpus
müssen	AUX	AUX	298	ud
müsst	AUX	AUX	1	ud
müsste	AUX	AUX	3	ud
müssten	AUX	AUX	3	ud
müsstest	-	UNK	0	-
müsstet	-	UNK	0	-
müßte	AUX	AUX	1	ud
na	PROPN	OTH	5	ud
na gut	PROPN	MWE	5	ud
na ja	PROPN	MWE	5	ud
na klar	PROPN	MWE	5	ud
na so was	PROPN	MWE	5	ud
nach	ADP	ADP	1228	ud
nach ablauf von	ADP	MWE	1228	ud
nachdem	SCONJ	SCONJ	83	ud
nacheinander	ADV	ADV	2	ud
nachher	ADV	ADV	87	corpus
nachmittags	ADV	ADV	1	ud
nachts	ADV	ADV	7	ud
nachweislich	ADJ	ADV	2	ud
nahe	ADP	ADP	38	ud
nahezu	ADV	ADV	18	ud
naja	ADV	ADV	2	ud
namentlich	ADJ	ADV	2	ud
nanu	INTJ	INTJ	6	corpus
naturgemäß	ADV	ADV	1	corpus
natürlich	ADJ	OTH	26	ud
ne	DET	DET	2	ud
neben	ADP	ADP	127	ud
nebenan	ADV	ADV	1	ud
nebenbei	ADV	ADV	5	ud
nebeneinander	ADV	ADV	4	ud
nebst	ADP	ADP	2	ud
nech	ADJ	OTH	2	corpus
nee	PROPN	OTH	172	corpus
nein	PART	PART	6	ud
nem	PRON	PRON	3	corpus
nen	ADJ	OTH	8	corpus
ner	DET	DET	18	corpus
netterweise	-	UNK	0	-
neuerdings	ADV	ADV	7	corpus
neuerlich	ADV	ADV	1	corpus
neulich	ADV	ADV	62	corpus
neun	NUM	NUM	24	ud
neuneinhalb	-	UNK	0	-
neunte	ADJ	OTH	2	ud
neunten	ADJ	OTH	1	ud
neunter	ADJ	OTH	3	corpus
neuntes	-	UNK	0	-
neunundneunzig	NUM	NUM	3	corpus
neunzehnte	-	UNK	0	-
neunzig	NUM	NUM	6	corpus
nich	PART	PART	1	ud
nicht	PART	PART	1099	ud
nicht anders als	PART	MWE	1099	ud
nicht einmal	PART	MWE	1099	ud
nicht ganz	PART	MWE	1099	ud
nicht im geringsten	PART	MWE	1099	ud
nicht mehr	PART	MWE	1099	ud
nicht nur	PART	MWE	1099	ud
nicht nur sondern auch	PART	MWE	1099	ud
nicht so sehr als vielmehr	PART	MWE	1099	ud
nicht sonderlich	PART	MWE	1099	ud
nicht wahr	PART	MWE	1099	ud
nicht zuletzt	PART	MWE	1099	ud
nichts	PRON	PRON	61	ud
nichts als	PRON	MWE	61	ud
nichts weiter als	PRON	MWE	61	ud
nichts zu danken	PRON	MWE	61	ud
nichtsdestotrotz	ADV	ADV	1	ud
nichtsdestoweniger	-	UNK	0	-
nie	ADV	ADV	58	ud
nie mehr	ADV	MWE	58	ud
niemals	ADV	ADV	10	ud
niemals mehr	ADV	MWE	10	ud
niemand	PRON	PRON	12	ud
niemand sonst	PRON	MWE	12	ud
niemandem	PRON	PRON	10	corpus
niemanden	PRON	PRON	1	ud
nirgendhin	-	UNK	0	-
nirgends	ADV	ADV	60	corpus
nirgends mehr	-	MWE	0	ud
nirgendwo	ADV	ADV	2	ud
nirgendwohin	-	UNK	0	-
noch	ADV	ADV	519	ud
noch einmal	ADV	MWE	519	ud
nochmal	ADV	ADV	3	ud
nochmals	ADV	ADV	11	ud
nochwas	-	UNK	0	-
normalerweise	ADV	ADV	7	ud
notfalls	ADV	ADV	3	ud
notgedrungen	VERB	LVERB	2	corpus
notwendigerweise	-	UNK	0	-
null	NOUN	OTH	5	ud
nun	ADV	ADV	97	ud
nun gut	ADV	MWE	97	ud
nun ja	ADV	MWE	97	ud
nun mal	ADV	MWE	97	ud
nunmal	-	UNK	0	-
nunmehr	ADV	ADV	9	ud
nur	ADV	ADV	568	ud
nur bedingt	ADV	MWE	568	ud
nur dass	ADV	MWE	568	ud
nur noch	ADV	MWE	568	ud
nächste	ADJ	OTH	13	ud
nächsten	ADJ	OTH	47	ud
nächster	ADJ	OTH	3	ud
nächstes	NOUN	OTH	2	ud
nämlich	ADV	ADV	7	ud
nö	-	UNK	0	-
nötigenfalls	ADV	ADV	1	corpus
ob	SCONJ	SCONJ	62	ud
oben	ADV	ADV	15	ud
obendrein	ADV	ADV	14	corpus
oberhalb	ADP	ADP	6	ud
obgleich	SCONJ	SCONJ	1	ud
obschon	SCONJ	SCONJ	14	corpus
obwohl	SCONJ	SCONJ	46	ud
obzwar	ADV	ADV	3	corpus
oder	CCONJ	CCONJ	577	ud
oder aber	CCONJ	MWE	577	ud
oder dergleichen	CCONJ	MWE	577	ud
oder so	CCONJ	MWE	577	ud
oder so was	CCONJ	MWE	577	ud
oder so ähnlich	CCONJ	MWE	577	ud
oder was auch immer	CCONJ	MWE	577	ud
oder was weiß ich	CCONJ	MWE	577	ud
offen gesagt	ADJ	MWE	42	ud
offenbar	ADJ	ADV	12	ud
offenkundig	ADJ	ADV	2	ud
offensichtlich	ADJ	ADV	4	ud
oft	ADV	ADV	72	ud
oh	INTJ	INTJ	344	corpus
oha	NOUN	OTH	3	corpus
ohne	ADP	ADP	120	ud
ohne ausnahme	ADP	MWE	120	ud
ohne frage	ADP	MWE	120	ud
ohne weiteres	ADP	MWE	120	ud
ohne zweifel	ADP	MWE	120	ud
ohnedies	ADV	ADV	1	ud
ohnehin	ADV	ADV	3	ud
oje	-	UNK	0	-
ojemine	-	UNK	0	-
paar	ADJ	OTH	35	ud
paradoxerweise	-	UNK	0	-
pardon	NOUN	OTH	28	corpus
partout	ADV	ADV	3	corpus
pauschal	ADJ	ADV	1	ud
per	ADP	ADP	21	ud
persönlich	ADJ	OTH	36	ud
pfui	NOUN	OTH	69	corpus
pipapo	-	UNK	0	-
plus	NOUN	OTH	4	ud
plötzlich	ADJ	ADV	15	ud
praktisch	ADJ	OTH	13	ud
prinzipiell	ADJ	ADV	4	ud
prost	PROPN	OTH	1	ud
pscht	PROPN	OTH	12	corpus
pst	PROPN	OTH	30	corpus
puh	NOUN	OTH	3	corpus
qua	X	OTH	4	corpus
quasi	ADV	ADV	4	ud
ran	PROPN	OTH	1	ud
recht	NOUN	ADV	97	ud
rechts	ADV	ADV	13	ud
regelmässig	ADJ	ADV	1	ud
regelmäßig	ADJ	ADV	34	ud
reichlich	ADJ	OTH	7	ud
reiflich	ADV	ADV	9	corpus
reihenweise	ADV	ADV	1	corpus
rein gar nichts	ADJ	MWE	29	ud
relativ	ADJ	ADV	21	ud
respektive	CCONJ	CCONJ	1	ud
restlos	ADJ	ADV	3	ud
resümierend	-	UNK	0	-
richtig	ADJ	OTH	49	ud
richtigerweise	-	UNK	0	-
richtiggehend	-	UNK	0	-
riesig	ADJ	OTH	4	ud
ringsum	ADV	ADV	24	corpus
ruhig	ADJ	OTH	13	ud
rund	ADV	ADV	108	ud
rundheraus	-	UNK	0	-
rundherum	ADV	ADV	2	ud
rundum	ADV	ADV	4	ud
rundweg	NOUN	OTH	2	ud
rückwärts	ADV	ADV	28	corpus
samt	ADP	ADP	7	ud
samt und sonders	ADP	MWE	7	ud
sattsam	ADV	ADV	2	corpus
scheinbar	ADJ	ADV	11	ud
schlechterdings	ADV	ADV	5	corpus
schlicht	ADJ	OTH	6	ud
schlichtweg	ADV	ADV	1	ud
schliesslich	ADV	ADV	61	ud
schließlich	ADV	ADV	61	ud
schlimmstenfalls	-	UNK	0	-
schlussendlich	ADJ	ADV	1	ud
schlußendlich	ADJ	ADV	1	ud
schnellstens	ADV	ADV	1	corpus
schon	ADV	ADV	182	ud
schon allein	ADV	MWE	182	ud
schwerlich	ADJ	ADV	2	ud
schätzungsweise	ADV	ADV	2	ud
se	PROPN	OTH	1	ud
sechs	NUM	NUM	72	ud
sechseinhalb	-	UNK	0	-
sechstausend	NUM	NUM	8	corpus
sechste	NOUN	OTH	7	ud
sechstel	-	UNK	0	-
sechsten	ADJ	OTH	8	ud
sechstens	ADV	ADV	1	corpus
sechster	NOUN	OTH	4	ud
sechstes	ADJ	OTH	1	corpus
sechzehn	NUM	NUM	1	ud
sechzehnte	-	UNK	0	-
sechzig	PROPN	OTH	2	ud
sehr	ADV	ADV	473	ud
sei	AUX	AUX	111	ud
sei es drum	AUX	MWE	111	ud
sei's drum	-	MWE	0	ud
seid	AUX	AUX	1	ud
seien	AUX	AUX	31	ud
seien sie so gut	AUX	MWE	31	ud
seiend	-	UNK	0	-
seiet	-	UNK	0	-
seim	PROPN	OTH	27	corpus
sein	AUX	AUX	6407	ud
seine	DET	DET	423	ud
seinem	DET	DET	171	ud
seinen	DET	DET	175	ud
seiner	DET	DET	300	ud
seinerzeit	ADV	ADV	6	corpus
seines	DET	DET	78	ud
seinesgleichen	PRON	PRON	7	corpus
seinige	NOUN	OTH	14	corpus
seins	NOUN	OTH	2	ud
seist	VERB	LVERB	24	corpus
seit	ADP	ADP	348	ud
seit dem	ADP	MWE	348	ud
seitdem	ADV	ADV	33	ud
seitens	ADP	ADP	5	ud
seither	ADV	ADV	17	ud
seitwärts	ADV	ADV	17	corpus
selber	DET	DET	40	ud
selbige	DET	DET	1	ud
selbigem	ADJ	OTH	1	corpus
selbigen	ADJ	OTH	1	corpus
selbiger	ADJ	OTH	2	corpus
selbiges	-	UNK	0	-
selbst	ADV	ADV	137	ud
selbstredend	ADV	ADV	1	corpus
selbstverständlich	ADJ	ADV	7	ud
selten	ADJ	ADV	48	ud
seltsamerweise	ADV	ADV	4	corpus
servus	NOUN	OTH	17	corpus
sich	PRON	PRON	1595	ud
sich gegenseitig	PRON	MWE	1595	ud
sich selbst	PRON	MWE	1595	ud
sicher	ADJ	OTH	26	ud
sicherlich	ADV	ADV	6	ud
sichtlich	ADJ	ADV	4	ud
sie	PRON	PRON	1235	ud
sieben	NUM	NUM	58	ud
siebeneinhalb	-	UNK	0	-
siebente	NOUN	OTH	1	ud
siebenten	ADJ	OTH	1	corpus
siebenter	ADJ	OTH	4	corpus
siebentes	-	UNK	0	-
siebte	NOUN	OTH	2	ud
siebtel	-	UNK	0	-
siebten	ADJ	OTH	9	ud
siebtens	PROPN	OTH	1	corpus
siebter	NOUN	OTH	2	ud
siebtes	-	UNK	0	-
siebzehn	NUM	NUM	13	corpus
siebzehnte	-	UNK	0	-
siebzig	NUM	NUM	9	corpus
sieht so aus	VERB	MWE	30	ud
sind	AUX	AUX	794	ud
sinnvollerweise	-	UNK	0	-
sintemal	ADV	ADV	1	corpus
so	ADV	ADV	455	ud
so einigermaßen	ADV	MWE	455	ud
so etwa	ADV	MWE	455	ud
so gut wie	ADV	MWE	455	ud
so in etwa	ADV	MWE	455	ud
so lala	ADV	MWE	455	ud
so manche	ADV	MWE	455	ud
so richtig	ADV	MWE	455	ud
so wie	ADV	MWE	455	ud
so … wie	ADV	MWE	455	ud
sobald	SCONJ	SCONJ	5	ud
sodann	ADV	ADV	31	corpus
sodass	SCONJ	SCONJ	13	ud
soeben	ADV	ADV	45	corpus
sofern	SCONJ	SCONJ	9	ud
sofort	ADV	ADV	37	ud
sogar	ADV	ADV	58	ud
sogleich	ADJ	ADV	1	ud
solang	SCONJ	SCONJ	42	corpus
solange	SCONJ	SCONJ	4	ud
solch	DET	DET	4	ud
solche	DET	DET	33	ud
solchem	DET	DET	92	corpus
solchen	DET	DET	12	ud
solcher	DET	DET	63	ud
solcherlei	DET	DET	2	corpus
solches	DET	DET	8	ud
soll	AUX	AUX	91	ud
sollen	AUX	AUX	289	ud
sollst	AUX	AUX	1	ud
sollt	AUX	AUX	300	corpus
sollte	AUX	AUX	92	ud
sollten	AUX	AUX	41	ud
solltest	VERB	LVERB	57	corpus
solltet	VERB	LVERB	19	corpus
somit	ADV	ADV	47	ud
sonach	ADV	ADV	1	corpus
sonder	CCONJ	CCONJ	1	ud
sondern	CCONJ	CCONJ	123	ud
sondern auch	CCONJ	MWE	123	ud
sonnenklar	PROPN	OTH	5	corpus
sonst	ADV	ADV	20	ud
sonst nichts	ADV	MWE	20	ud
sonstige	ADJ	OTH	4	ud
sonstigem	ADJ	OTH	1	corpus
sonstigen	ADJ	OTH	4	ud
sonstiger	-	UNK	0	-
sonstiges	-	UNK	0	-
sooft	VERB	LVERB	9	corpus
sorry	NOUN	OTH	1	ud
soundsovielte	-	UNK	0	-
soviel	DET	DET	7	ud
soviel ich weiß	DET	MWE	7	ud
sovielte	-	UNK	0	-
sowas	PRON	PRON	1	ud
sowas in der art	PRON	MWE	1	ud
soweit	SCONJ	SCONJ	6	ud
soweit ich weiß	SCONJ	MWE	6	ud
sowie	CCONJ	CCONJ	252	ud
sowie auch	CCONJ	MWE	252	ud
sowieso	ADV	ADV	6	ud
sowohl	CCONJ	CCONJ	51	ud
sowohl als	CCONJ	MWE	51	ud
sowohl als auch	CCONJ	MWE	51	ud
sowohl wie auch	CCONJ	MWE	51	ud
sozusagen	ADV	ADV	2	ud
speziell	ADJ	OTH	39	ud
sporadisch	ADJ	ADV	1	ud
sprich	ADV	ADV	249	corpus
später	ADJ	ADV	219	ud
stark	ADJ	ADV	114	ud
statt	ADP	ADP	68	ud
stattdessen	ADV	ADV	8	ud
stellenweise	ADV	ADV	1	corpus
stets	ADV	ADV	27	ud
ständig	ADJ	OTH	13	ud
super	ADJ	OTH	77	ud
